Atom_Index,Charge,Info,DataMass,Source,ElementGuess,AtomicNumber
6,0.0,C  - C~   |,12.011,oplsaa.lt,C,6
701,-0.395,C  - CT   | C in t-butyl+ charges,12.011,oplsaa.lt,C,6
708,-0.344,C  - CM   | C in Cl..CH3..Cl- TS,12.011,oplsaa.lt,C,6
711,-0.12,C  - CY   | CH2 C: cyclopropane OPLS-2020,12.011,oplsaa.lt,C,6
712,-0.06,C  - CY   | CHR C: cyclopropane OPLS-2020,12.011,oplsaa.lt,C,6
713,0.0,C  - CY   | CR2 C: cyclopropane OPLS-2020,12.011,oplsaa.lt,C,6
714,-0.12,C  - CY   | CH2 C: cyclobutane OPLS-2020,12.011,oplsaa.lt,C,6
715,-0.06,C  - CY   | CHR C: cyclobutane OPLS-2020,12.011,oplsaa.lt,C,6
716,0.0,C  - CY   | CR2 C: cyclobutane OPLS-2020,12.011,oplsaa.lt,C,6
718,0.28,C  - CA   | C(F) fluorobenzene,12.011,oplsaa.lt,C,6
720,0.13,C  - CA   | C(F) hexafluorobenzene,12.011,oplsaa.lt,C,6
723,0.22,C  - C2   | CH2 alkyl bromide (UA),12.011,oplsaa.lt,C,6
724,0.15,C  - CA   | C(CF3) trifluoromethylbenzene,12.011,oplsaa.lt,C,6
725,0.45,"C  - CT   | CF3 """,12.011,oplsaa.lt,C,6
727,0.2,C  - CA   | C(F) difluorobenzenes,12.011,oplsaa.lt,C,6
729,0.15,"C  - CA   | C(Br) bromobenzene JCTC 2012, 8, 3895",12.011,oplsaa.lt,C,6
731,0.1,C  - CA   | C(I) iodobenzene sigma CA changed to 0.068,12.011,oplsaa.lt,C,6
733,0.055,"C  - CY   | all-atom C: CH, cyclopropyl/butyl benzene",12.011,oplsaa.lt,C,6
735,0.065,C  - CA   | C(S) thiophenol,12.011,oplsaa.lt,C,6
736,0.013,C  - CA   | CG of Benzamidine,12.011,oplsaa.lt,C,6
737,-0.106,C  - CA   | CD of Benzamidine,12.011,oplsaa.lt,C,6
738,-0.09,C  - CA   | CE of Benzamidine,12.011,oplsaa.lt,C,6
739,-0.119,C  - CA   | CZ of Benzamidine,12.011,oplsaa.lt,C,6
742,0.827,C  - CA   | C+ of Benzamidine,12.011,oplsaa.lt,C,6
747,-0.02,C  - CT   | CH3 in neutral MeGDN,12.011,oplsaa.lt,C,6
748,0.04,C  - CT   | CD of neutral ARG,12.011,oplsaa.lt,C,6
752,0.55,"C  - CA   | CZ "" "" """,12.011,oplsaa.lt,C,6
754,0.46,"C  - CZ   | C IN RCN """,12.011,oplsaa.lt,C,6
755,-0.08,C  - CT   | C of CH3 in CH3CN,12.011,oplsaa.lt,C,6
756,-0.02,C  - CT   | C of CH2 in RCH2CN,12.011,oplsaa.lt,C,6
757,0.04,C  - CT   | C of CH in R2CHCN,12.011,oplsaa.lt,C,6
758,0.1,C  - CT   | C of C in R3CCN,12.011,oplsaa.lt,C,6
762,0.02,C  - CT   | CT-NO2 nitromethane,12.011,oplsaa.lt,C,6
764,0.08,C  - CT   | CT-NO2 nitroethane,12.011,oplsaa.lt,C,6
765,0.14,C  - CT   | CT-NO2 2-nitropropane,12.011,oplsaa.lt,C,6
766,0.2,C  - CT   | CT-NO2 2-methyl-2-nitropropane,12.011,oplsaa.lt,C,6
768,0.09,C  - CA   | C(NO2) nitrobenzene,12.011,oplsaa.lt,C,6
769,0.035,C  - CT   | C of CH2 in PhCH2CN,12.011,oplsaa.lt,C,6
772,0.86,"C  - C~   | "" C=O Lucienne's",12.011,oplsaa.lt,C,6
774,0.21,"C  - CT   | "" C in CH2",12.011,oplsaa.lt,C,6
775,0.16,"C  - CT   | "" C in CH",12.011,oplsaa.lt,C,6
776,-0.1,"C  - CT   | "" C in CH3 see also 789",12.011,oplsaa.lt,C,6
782,-0.5081,C  - CT   | CH3PR3+ 6-31G* CHELPG,12.011,oplsaa.lt,C,6
783,-0.008,C  - CT   | RCH2PR3+,12.011,oplsaa.lt,C,6
789,0.18,C  - CT   | methoxy C in carbonate,12.011,oplsaa.lt,C,6
790,0.15,C  - CA   | C(CF3) trifluoromethylbenzene test,12.011,oplsaa.lt,C,6
791,0.45,"C  - CF   | CF3 "" test",12.011,oplsaa.lt,C,6
793,0.38,C  - CA   | C-ipso phenylguanidinium ion,12.011,oplsaa.lt,C,6
798,0.0,C  - CT   | CH4 all-atom C: q = 0,12.011,oplsaa.lt,C,6
903,0.0,"C  - CT   | CH3(N) primary aliphatic amines, H(C) type 911",12.011,oplsaa.lt,C,6
904,0.02,"C  - CT   | CH3(N) secondary aliphatic amines, H(C) type 911",12.011,oplsaa.lt,C,6
905,0.03,"C  - CT   | CH3(N) tertiary aliphatic amines, H(C) type 911",12.011,oplsaa.lt,C,6
906,0.06,"C  - CT   | CH2(N) primary aliphatic amines, H(C) type 911",12.011,oplsaa.lt,C,6
907,0.08,"C  - CT   | CH2(N) secondary aliphatic amines, H(C) type 911",12.011,oplsaa.lt,C,6
908,0.09,"C  - CT   | CH2(N) tertiary aliphatic amines, H(C) type 911",12.011,oplsaa.lt,C,6
912,0.12,C  - CT   | CH primary isopropyl amine,12.011,oplsaa.lt,C,6
913,0.18,C  - CT   | C primary t-butyl amine,12.011,oplsaa.lt,C,6
914,0.14,C  - CT   | CH secondary isopropyl amine,12.011,oplsaa.lt,C,6
915,0.15,C  - CT   | CH tertiary isopropyl amine,12.011,oplsaa.lt,C,6
916,0.18,C  - CA   | C(NH2) aniline,12.011,oplsaa.lt,C,6
917,0.2,C  - CA   | C(NHR) N-methylaniline,12.011,oplsaa.lt,C,6
918,0.21,"C  - CA   | C(NR2) N,N-dimethylaniline",12.011,oplsaa.lt,C,6
919,0.115,C  - CT   | C in CH2NH2 - benzyl amines; C(CH2NH2) is,12.011,oplsaa.lt,C,6
920,0.175,C  - CT   | C in CHRNH2 - benzyl amines,12.011,oplsaa.lt,C,6
921,0.235,C  - CT   | C in CR2NH2 - benzyl amines,12.011,oplsaa.lt,C,6
922,0.195,C  - CT   | C in CH2OR - benzyl ethers; C(CH2OR) is,12.011,oplsaa.lt,C,6
923,0.1525,C  - CT   | C in CH2SR - benzyl sulfides; C(CH2SR) is,12.011,oplsaa.lt,C,6
924,0.135,C  - CT   | C in CH2NHR - benzyl amines; C(CH2NH2) is,12.011,oplsaa.lt,C,6
925,-0.2,C  - CZ   | alkyne C%C - acetylene,12.011,oplsaa.lt,C,6
927,0.02,C  - CT   | H3C-C%C,12.011,oplsaa.lt,C,6
928,0.08,C  - CT   | RCH2-C%C,12.011,oplsaa.lt,C,6
929,0.14,C  - CT   | R2CH-C%C,12.011,oplsaa.lt,C,6
930,0.2,C  - CT   | R3C-C%C,12.011,oplsaa.lt,C,6
931,0.45,"C  - CO   | C1' of (ade, gua) by Deping",12.011,oplsaa.lt,C,6
932,0.48,C  - CO   | C1' of cyt by Deping,12.011,oplsaa.lt,C,6
933,0.51,"C  - CO   | C1' of (ura, thy) by Deping",12.011,oplsaa.lt,C,6
939,0.0,C  - CZ   | alkyne RC%CR - only did MC for MeCCMe,12.011,oplsaa.lt,C,6
942,0.09,C  - CT   | C in CH3NHR2+,12.011,oplsaa.lt,C,6
943,0.15,C  - CT   | C in RCH2NHR2+,12.011,oplsaa.lt,C,6
944,0.21,C  - CT   | C in R2CHNHR2+,12.011,oplsaa.lt,C,6
945,0.27,C  - CT   | C in R3CNHR2+,12.011,oplsaa.lt,C,6
946,0.096,C  - CW   | C2 in 2-phenylfuran,12.011,oplsaa.lt,C,6
947,-0.039,C  - CS   | C3 in 3-phenylfuran,12.011,oplsaa.lt,C,6
948,0.027,C  - C!   | C2' in 2-phenylfuran,12.011,oplsaa.lt,C,6
949,0.011,C  - C!   | C3' in 2-phenylfuran,12.011,oplsaa.lt,C,6
951,-0.029,C  - CT   | glycine zwit. 6-31G* CHELPG charges,12.011,oplsaa.lt,C,6
952,0.7,C  - C~   | glycine zwit. 6-31G* CHELPG charges,12.011,oplsaa.lt,C,6
957,0.02,"C  - CT   | RCH2F "" "" tentative",12.011,oplsaa.lt,C,6
959,0.12,"C  - CT   | R2CHF "" "" tentative",12.011,oplsaa.lt,C,6
960,0.22,"C  - CT   | R3CF "" "" tentative",12.011,oplsaa.lt,C,6
961,0.36,"C  - CF   | CF3 perfluoroalkanes JPC A, 105, 4118",12.011,oplsaa.lt,C,6
962,0.24,"C  - CF   | CF2 perfluoroalkanes """,12.011,oplsaa.lt,C,6
963,0.12,"C  - CF   | CF perfluoroalkanes """,12.011,oplsaa.lt,C,6
964,0.48,"C  - CF   | CF4 """,12.011,oplsaa.lt,C,6
966,0.25,C  - CT   | CF2H difluoromethylbenzene,12.011,oplsaa.lt,C,6
968,-0.08,C  - CT   | FCH2COO- fluoroacetate tentative,12.011,oplsaa.lt,C,6
969,-0.106,"C  - CT   | ClCH2COO- chloroacetate """,12.011,oplsaa.lt,C,6
971,-0.006,"C  - CT   | RCH2Cl "" "" 152",12.011,oplsaa.lt,C,6
973,0.097,"C  - CT   | R2CHCl "" "" tentative",12.011,oplsaa.lt,C,6
974,0.2,"C  - CT   | R3CCl "" "" tentative",12.011,oplsaa.lt,C,6
976,-0.006,"C  - CT   | RCH2Br "" "" """,12.011,oplsaa.lt,C,6
978,0.097,"C  - CT   | R2CHBr "" "" tentative",12.011,oplsaa.lt,C,6
979,0.2,"C  - CT   | R3CBr "" "" tentative",12.011,oplsaa.lt,C,6
983,0.1,C  - CA   | C(OCF3): trifluoroanisole,12.011,oplsaa.lt,C,6
985,0.6,C  - CT   | C in CF3: trifluoroanisole,12.011,oplsaa.lt,C,6
988,-0.045,"C  - CA   | ipso C in N-methyl,N-phenylacetamide",12.011,oplsaa.lt,C,6
989,0.145,C  - CT   | C in CH2NR2 - benzyl amines; C(CH2NH2) is,12.011,oplsaa.lt,C,6
990,0.888,C  - C~   | C in hydroxamic acid jtr 11/98,12.011,oplsaa.lt,C,6
991,1.003,C  - C~   | C in aromatic hydroxamic aciT,12.011,oplsaa.lt,C,6
997,0.225,C  - CT   | C in CHROR - benzyl ethers; C(CHROR) is,12.011,oplsaa.lt,C,6
998,0.255,C  - CT   | C in CRROR - benzyl ethers; C(CRROR) is,12.011,oplsaa.lt,C,6
1000,-0.034,C  - C!   | 3-phenyl pyrrole C3,12.011,oplsaa.lt,C,6
1001,0.003,C  - C!   | 3-phenyl pyrrole C3',12.011,oplsaa.lt,C,6
1002,0.3,C  - C!   | 4-phenyl imidazole C4,12.011,oplsaa.lt,C,6
1003,-0.04,C  - C!   | 4-phenyl imidazole C4',12.011,oplsaa.lt,C,6
1004,-0.0575,C  - CA   | diphenylmethane Cipso,12.011,oplsaa.lt,C,6
1009,0.175,C  - CA   | C(Cl) chlorobenzene with X site,12.011,oplsaa.lt,C,6
1011,-0.07,C  - CT   | C(I) iodoalkane - tentative - primary,12.011,oplsaa.lt,C,6
1012,0.03,C  - CT   | C(I) iodoalkane - tentative - secondary,12.011,oplsaa.lt,C,6
1013,0.13,C  - CT   | C(I) iodoalkane - tentative - tertiary,12.011,oplsaa.lt,C,6
1016,0.17,C  - CA   | C(Br) bromobenzene with X site,12.011,oplsaa.lt,C,6
1018,0.15,C  - CA   | C(I) iodobenzene with X site,12.011,oplsaa.lt,C,6
1022,0.155,C  - CA   | benzene C on N of N-phenyl sulfonamide,12.011,oplsaa.lt,C,6
1026,0.14,C  - CY   | CH2 epoxide,12.011,oplsaa.lt,C,6
1027,0.17,C  - CY   | CH epoxide,12.011,oplsaa.lt,C,6
1028,0.2,C  - CY   | C epoxide,12.011,oplsaa.lt,C,6
1032,-0.1,C  - CA   | ipso C in benzoate ion,12.011,oplsaa.lt,C,6
1034,0.218,C  - CA   | ipso C in N-phenylurea,12.011,oplsaa.lt,C,6
1035,0.6,C  - C~   | C: C=O in tert amide. Acyl R in amides,12.011,oplsaa.lt,C,6
1038,0.0,C  - CT   | C on N: tertiary amide CH3,12.011,oplsaa.lt,C,6
1039,0.06,C  - CT   | C on N: tertiary amide CH2R,12.011,oplsaa.lt,C,6
1040,0.12,C  - CT   | C on N: tertiary amide CHR2,12.011,oplsaa.lt,C,6
1041,0.18,C  - CT   | C on N: tertiary amide CR3,12.011,oplsaa.lt,C,6
1043,0.57,C  - C~   | C: C=O in tert formamide.,12.011,oplsaa.lt,C,6
1049,0.02,C  - CT   | CH; Calpha in beta-2-peptides,12.011,oplsaa.lt,C,6
1050,-0.04,"C  - CT   | CH2; Calpha in all (M, N-ter)",12.011,oplsaa.lt,C,6
1051,0.0,"C  - CT   | CH2; Cbeta in b-Gly (M, C-ter)",12.011,oplsaa.lt,C,6
1052,0.06,"C  - CT   | CH; Cbeta in most (M, C-ter)",12.011,oplsaa.lt,C,6
1053,-0.07,"C  - CT   | CH; Cbeta in b-Pro (M, C-ter)",12.011,oplsaa.lt,C,6
1054,-0.14,C  - CT   | CH2; Calpha for all (C-ter),12.011,oplsaa.lt,C,6
1055,0.17,C  - CT   | CH; Cbeta for most (N-ter),12.011,oplsaa.lt,C,6
1056,0.11,C  - CT   | CH; Cbeta for b-Gly (N-ter),12.011,oplsaa.lt,C,6
1057,0.15,C  - CT   | CH; Cbeta for b-Pro (N-ter),12.011,oplsaa.lt,C,6
1058,0.17,C  - CT   | CH2; Cepsilon for b-Pro (N-ter),12.011,oplsaa.lt,C,6
1065,-0.26,"C  - CT   | CH3 on Si in silane, """,12.011,oplsaa.lt,C,6
1066,-0.2,"C  - CT   | CH2 on Si in silane, """,12.011,oplsaa.lt,C,6
1067,-0.14,"C  - CT   | CH on Si in silane, """,12.011,oplsaa.lt,C,6
1068,-0.08,"C  - CT   | C on Si in silane, """,12.011,oplsaa.lt,C,6
1069,-0.08,C  - CA   | C ipso in phenyl silane,12.011,oplsaa.lt,C,6
1096,-0.23,C  - CA   | C in C5H5- cyclopentadienyl anion,12.011,oplsaa.lt,C,6
1098,-0.099,C  - CA   | C in C5H5 cyclopentadienyl radical,12.011,oplsaa.lt,C,6
1120,-0.05,C  - CT   | C in CH3NR3+ July 2005,12.011,oplsaa.lt,C,6
1121,0.05,C  - CT   | C in RCH2NR3+ WLJ,12.011,oplsaa.lt,C,6
1122,0.15,C  - CT   | C in R2CHNR3+ ammonium,12.011,oplsaa.lt,C,6
1123,0.25,C  - CT   | C in R3CNR3+,12.011,oplsaa.lt,C,6
1126,0.135,C  - CA   | Cipso (ArNR3+),12.011,oplsaa.lt,C,6
1128,0.155,C  - CA   | Cipso (ArNR2H+),12.011,oplsaa.lt,C,6
1151,0.0,C  - C|   | triene C (R2-C=) central C=C,12.011,oplsaa.lt,C,6
1152,-0.115,C  - C|   | triene C (RH-C=) central C=C,12.011,oplsaa.lt,C,6
1154,-0.25,C  - CM   | allene C1 CH2,12.011,oplsaa.lt,C,6
1155,-0.1,C  - CM   | allene C1 CHR,12.011,oplsaa.lt,C,6
1156,0.05,C  - CM   | allene C1 CR2,12.011,oplsaa.lt,C,6
1157,-0.1,C  - C°   | allene C2,12.011,oplsaa.lt,C,6
1158,0.2,C  - C°   | ketene C2,12.011,oplsaa.lt,C,6
1160,0.7,C  - C°   | CO2 Madura 2009 carbon dioxide,12.011,oplsaa.lt,C,6
1200,0.088,C  - CT   | CB in N-Me HIS,12.011,oplsaa.lt,C,6
1234,0.35,C  - CR   | C2 thiazole jlj0003,12.011,oplsaa.lt,C,6
1236,0.0,C  - CV   | C4 thiazole jlj0003,12.011,oplsaa.lt,C,6
1237,-0.15,C  - CW   | C5 thiazole jlj0003,12.011,oplsaa.lt,C,6
1260,0.1263,C  - CT   | CH2 Trifluoroethanol TFE,12.011,oplsaa.lt,C,6
1261,0.5323,C  - CT   | CF3 E Duffy Thesis 1994,12.011,oplsaa.lt,C,6
1268,-0.005,C  - CY   | CHCH=CH2 vinylcyclopropane OPLS-2020,12.011,oplsaa.lt,C,6
1269,-0.17,C  - CM   | vinylcyclopropane,12.011,oplsaa.lt,C,6
1270,0.08,C  - CY   | CHC%CH ethynylcyclopropane OPLS-2020,12.011,oplsaa.lt,C,6
1271,-0.14,C  - CZ   | ethynylcyclopropane,12.011,oplsaa.lt,C,6
48,0.248,"""Carbon Tetrachloride""",12.011,oplsaa2008.lt,C,6
80,-0.18,"""Alkane CH3-""",12.011,oplsaa2008.lt,C,6
81,-0.12,"""Alkane -CH2-""",12.011,oplsaa2008.lt,C,6
82,-0.06,"""Alkane >CH-""",12.011,oplsaa2008.lt,C,6
83,-0.24,"""Methane CH4""",12.011,oplsaa2008.lt,C,6
84,0.0,"""Alkane >C<""",12.011,oplsaa2008.lt,C,6
86,0.0,"""Alkene R2-C=""",12.011,oplsaa2008.lt,C,6
87,-0.115,"""Alkene RH-C=""",12.011,oplsaa2008.lt,C,6
88,-0.23,"""Alkene H2-C=""",12.011,oplsaa2008.lt,C,6
90,-0.115,"""Aromatic C""",12.011,oplsaa2008.lt,C,6
92,0.0,"""Naphthalene Fusion C""",12.011,oplsaa2008.lt,C,6
93,-0.065,"""Methyl Benzene CH3-""",12.011,oplsaa2008.lt,C,6
94,-0.005,"""Ethyl Benzene -CH2-""",12.011,oplsaa2008.lt,C,6
95,-0.115,"""Diene =CH-CH=""",12.011,oplsaa2008.lt,C,6
99,0.145,"""Alcohol CH3OH & RCH2OH""",12.011,oplsaa2008.lt,C,6
100,0.205,"""Alcohol R2CHOH""",12.011,oplsaa2008.lt,C,6
101,0.265,"""Alcohol R3COH""",12.011,oplsaa2008.lt,C,6
102,0.1263,"""Trifluoroethanol -CH2-""",12.011,oplsaa2008.lt,C,6
103,0.5323,"""Trifluoroethanol CF3-""",12.011,oplsaa2008.lt,C,6
108,0.15,"""Phenol C-OH""",12.011,oplsaa2008.lt,C,6
115,0.145,"""Diol & Triol -CH2OH""",12.011,oplsaa2008.lt,C,6
116,0.205,"""Diol & Triol -CHROH""",12.011,oplsaa2008.lt,C,6
117,0.265,"""Diol & Triol -CR2OH""",12.011,oplsaa2008.lt,C,6
120,0.0,"""Diene =CR-CR=""",12.011,oplsaa2008.lt,C,6
123,0.11,"""Methyl Ether CH3OR""",12.011,oplsaa2008.lt,C,6
124,0.14,"""Ethyl Ether -CH2OR""",12.011,oplsaa2008.lt,C,6
125,0.17,"""Isopropyl Ether >CHOR""",12.011,oplsaa2008.lt,C,6
126,0.2,"""t-Butyl Ether COR""",12.011,oplsaa2008.lt,C,6
131,0.2,"""Acetal RO-CH2-OR""",12.011,oplsaa2008.lt,C,6
133,0.265,"""Hemiacetal RO-CH2-OH""",12.011,oplsaa2008.lt,C,6
135,0.3,"""Acetal RO-CHR-OR""",12.011,oplsaa2008.lt,C,6
137,0.365,"""Hemiacetal RO-CHR-OH""",12.011,oplsaa2008.lt,C,6
139,0.4,"""Acetal RO-CR2-OR""",12.011,oplsaa2008.lt,C,6
140,0.465,"""Hemiacetal RO-CR2-OH""",12.011,oplsaa2008.lt,C,6
141,0.085,"""Anisole C-OCH3""",12.011,oplsaa2008.lt,C,6
148,0.06,"""Thiol -CH2-SH""",12.011,oplsaa2008.lt,C,6
149,0.12,"""Thiol >CH-SH""",12.011,oplsaa2008.lt,C,6
150,0.18,"""Thiol C-SH""",12.011,oplsaa2008.lt,C,6
151,0.0375,"""Methyl Sulfide CH3-SR""",12.011,oplsaa2008.lt,C,6
152,0.0975,"""Sulfide RCH2-SR""",12.011,oplsaa2008.lt,C,6
153,0.1575,"""Sulfide R2CH-SR""",12.011,oplsaa2008.lt,C,6
154,0.2175,"""Sulfide R3C-SR""",12.011,oplsaa2008.lt,C,6
155,0.0375,"""Disulfide CH3-S-SR""",12.011,oplsaa2008.lt,C,6
156,0.0975,"""Disulfide RCH2-S-SR""",12.011,oplsaa2008.lt,C,6
157,0.1575,"""Disulfide R2CH-S-SR""",12.011,oplsaa2008.lt,C,6
158,0.2175,"""Disulfide R3C-S-SR""",12.011,oplsaa2008.lt,C,6
159,0.0,"""Methanethiol CH3-SH""",12.011,oplsaa2008.lt,C,6
160,0.2,"""Benzyl Alcohol -CH2OH""",12.011,oplsaa2008.lt,C,6
161,0.26,"""Benzyl Alcohol -CHROH""",12.011,oplsaa2008.lt,C,6
162,0.32,"""Benzyl Alcohol -CR2OH""",12.011,oplsaa2008.lt,C,6
163,-0.055,"""Benzyl Alcohol/Nitrile""",12.011,oplsaa2008.lt,C,6
165,0.08,"""RCH2-NH2 & GLY CA""",12.011,oplsaa2008.lt,C,6
166,0.14,"""RCHR-NH2 & ALA CA""",12.011,oplsaa2008.lt,C,6
167,0.2,"""R3C-NH2 & AIB CA""",12.011,oplsaa2008.lt,C,6
169,0.005,"""Chloroalkene Cl-CH=""",12.011,oplsaa2008.lt,C,6
170,0.1025,"""Thioanisole C-SCH3""",12.011,oplsaa2008.lt,C,6
171,0.14,"""Amide -NH-CHR2""",12.011,oplsaa2008.lt,C,6
172,0.2,"""Amide -NH-CR3""",12.011,oplsaa2008.lt,C,6
173,0.7,"""Benzophenone C=O""",12.011,oplsaa2008.lt,C,6
174,0.565,"""Benzaldehyde C=O""",12.011,oplsaa2008.lt,C,6
175,0.585,"""Acetophenone C=O""",12.011,oplsaa2008.lt,C,6
176,0.615,"""Benzamide C=O""",12.011,oplsaa2008.lt,C,6
177,0.5,"""Amide C=O""",12.011,oplsaa2008.lt,C,6
184,0.02,"""Amide -NH-CH3""",12.011,oplsaa2008.lt,C,6
185,-0.11,"""Amide -NR-CH3""",12.011,oplsaa2008.lt,C,6
186,0.08,"""Amide -NH-CH2R""",12.011,oplsaa2008.lt,C,6
187,-0.05,"""Amide -NR-CH2R & PRO CD""",12.011,oplsaa2008.lt,C,6
188,0.01,"""Amide -NR-CHR2 & PRO CA""",12.011,oplsaa2008.lt,C,6
189,0.142,"""Urea C=O""",12.011,oplsaa2008.lt,C,6
194,0.42,"""Imide C=O""",12.011,oplsaa2008.lt,C,6
198,-0.12,"""Imide CH3-CONHCO-""",12.011,oplsaa2008.lt,C,6
199,-0.06,"""Imide -CH2-CONHCO-""",12.011,oplsaa2008.lt,C,6
200,0.0,"""Imide >CH-CONHCO-""",12.011,oplsaa2008.lt,C,6
201,0.06,"""Imide C-CONHCO-""",12.011,oplsaa2008.lt,C,6
202,0.035,"""Benzonitrile C-CN""",12.011,oplsaa2008.lt,C,6
203,0.395,"""Benzonitrile -CN""",12.011,oplsaa2008.lt,C,6
205,0.18,"""Chlorobenzene C-Cl""",12.011,oplsaa2008.lt,C,6
208,0.085,"""N-Phenylacetamide N-CA""",12.011,oplsaa2008.lt,C,6
209,0.52,"""Carboxylic Acid -COOH""",12.011,oplsaa2008.lt,C,6
213,0.7,"""Carboxylate COO-""",12.011,oplsaa2008.lt,C,6
215,-0.28,"""Carboxylate CH3-COO-""",12.011,oplsaa2008.lt,C,6
216,-0.22,"""Carboxylate RCH2-COO-""",12.011,oplsaa2008.lt,C,6
217,-0.16,"""Carboxylate R2CH-COO-""",12.011,oplsaa2008.lt,C,6
218,-0.1,"""Carboxylate R3C-COO-""",12.011,oplsaa2008.lt,C,6
219,0.45,"""Aldehyde/Acyl Halide C=O""",12.011,oplsaa2008.lt,C,6
222,0.47,"""Ketone C=O""",12.011,oplsaa2008.lt,C,6
225,0.04,"""C-Terminal ALA CA""",12.011,oplsaa2008.lt,C,6
226,-0.02,"""C-Terminal GLY CA""",12.011,oplsaa2008.lt,C,6
227,0.1,"""C-Terminal AIB CA""",12.011,oplsaa2008.lt,C,6
228,-0.09,"""C-Terminal PRO CA""",12.011,oplsaa2008.lt,C,6
234,0.13,"""Ammonium CH3-NH3+""",12.011,oplsaa2008.lt,C,6
235,0.19,"""CH3NH3+/N-Term GLY CA""",12.011,oplsaa2008.lt,C,6
236,0.25,"""RCH2NH3+/N-Term ALA CA""",12.011,oplsaa2008.lt,C,6
237,0.31,"""R3C-NH3+/N-Term AIB CA""",12.011,oplsaa2008.lt,C,6
238,0.23,"""N-Terminal PRO CA""",12.011,oplsaa2008.lt,C,6
239,0.17,"""N-Terminal PRO CD""",12.011,oplsaa2008.lt,C,6
240,0.11,"""Ammonium CH3-NH2R+""",12.011,oplsaa2008.lt,C,6
241,0.09,"""GLY Zwitterion CA""",12.011,oplsaa2008.lt,C,6
242,0.15,"""ALA Zwitterion CA""",12.011,oplsaa2008.lt,C,6
245,0.64,"""Guanidinium C+""",12.011,oplsaa2008.lt,C,6
248,0.2,"""Me Guanidinium CH3-""",12.011,oplsaa2008.lt,C,6
249,-0.11,"""Et Guanidinium CH3-""",12.011,oplsaa2008.lt,C,6
250,0.19,"""Et Guan -CH2- & ARG CD""",12.011,oplsaa2008.lt,C,6
251,-0.05,"""Pr Guan -CH2- & ARG CG""",12.011,oplsaa2008.lt,C,6
255,0.36,"""Diaminopyridine C2""",12.011,oplsaa2008.lt,C,6
258,-0.15,"""Diaminopyridine C3""",12.011,oplsaa2008.lt,C,6
260,-0.04,"""Diaminopyridine C4""",12.011,oplsaa2008.lt,C,6
263,0.5,"""Uracil & Thymine C2""",12.011,oplsaa2008.lt,C,6
265,0.45,"""Uracil & Thymine C4""",12.011,oplsaa2008.lt,C,6
266,-0.07,"""Uracil & Thymine C5""",12.011,oplsaa2008.lt,C,6
267,0.08,"""Uracil & Thymine C6""",12.011,oplsaa2008.lt,C,6
274,-0.14,"""Thymine CH3-""",12.011,oplsaa2008.lt,C,6
277,0.55,"""Cytosine C2""",12.011,oplsaa2008.lt,C,6
279,0.46,"""Cytosine C4""",12.011,oplsaa2008.lt,C,6
280,-0.06,"""Cytosine C5""",12.011,oplsaa2008.lt,C,6
281,0.1,"""Cytosine C6""",12.011,oplsaa2008.lt,C,6
290,0.22,"""Adenine C2""",12.011,oplsaa2008.lt,C,6
292,0.38,"""Adenine C4""",12.011,oplsaa2008.lt,C,6
293,0.15,"""Adenine C5""",12.011,oplsaa2008.lt,C,6
294,0.44,"""Adenine C6""",12.011,oplsaa2008.lt,C,6
296,0.2,"""Adenine & Guanine C8""",12.011,oplsaa2008.lt,C,6
305,0.46,"""Guanine C2""",12.011,oplsaa2008.lt,C,6
307,0.34,"""Guanine C4""",12.011,oplsaa2008.lt,C,6
308,0.12,"""Guanine C5""",12.011,oplsaa2008.lt,C,6
309,0.52,"""Guanine C6""",12.011,oplsaa2008.lt,C,6
314,-0.01,"""9-Me A & 9-Me-G CH3-""",12.011,oplsaa2008.lt,C,6
316,-0.01,"""1-Me-U & 1-Me-T CH3-""",12.011,oplsaa2008.lt,C,6
318,-0.01,"""1-Me-Cytosine CH3-""",12.011,oplsaa2008.lt,C,6
321,0.65,"""CytosineH+ C2""",12.011,oplsaa2008.lt,C,6
323,0.66,"""CytosineH+ C4""",12.011,oplsaa2008.lt,C,6
324,-0.06,"""CytosineH+ C5""",12.011,oplsaa2008.lt,C,6
325,0.1,"""CytosineH+ C6""",12.011,oplsaa2008.lt,C,6
334,0.01,"""1-Me-CytosineH+ CH3-""",12.011,oplsaa2008.lt,C,6
340,0.18,"""Trifluorothymine CF3-""",12.011,oplsaa2008.lt,C,6
342,0.12,"""Chloroalkene Cl2-C=""",12.011,oplsaa2008.lt,C,6
357,-0.4,"""Methyl Thiolate CH3S-""",12.011,oplsaa2008.lt,C,6
360,-0.2,"""Methoxide CH3O-""",12.011,oplsaa2008.lt,C,6
363,-1.07,"""Nitrile Anion CNCH2-""",12.011,oplsaa2008.lt,C,6
365,0.51,"""Nitrile Anion CNCH2-""",12.011,oplsaa2008.lt,C,6
367,-0.3,"""Me Amine Anion CH3NH-""",12.011,oplsaa2008.lt,C,6
371,-0.4,"""Ethyl Anion CH3-CH2-""",12.011,oplsaa2008.lt,C,6
373,0.0,"""Ethyl Anion CH3-CH2-""",12.011,oplsaa2008.lt,C,6
384,0.3,"""DiMe Phosphate CH3-O""",12.011,oplsaa2008.lt,C,6
389,0.44,"""Me Phosphate CH3-O""",12.011,oplsaa2008.lt,C,6
